@relation data

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {N,Y}

@data
13,3,13,24,45,46,13,11,9,1.020833,189,0.3,0,0.770833,0.375,0,0,12,3,1,N
13,4,0,7,37,66,0,7,9,0.875,184,0.5,0,0.8,0.512821,2,3,12.846154,4,1.3846,N
8,3,0,7,25,12,0,7,8,0.880952,133,1,2,0.840909,0.270833,1,1,14.875,3,1.625,N
29,3,0,25,109,268,1,25,20,0.85119,879,1,6,0.578125,0.125,1,1,28.689655,29,3,Y
3,1,0,6,17,0,1,5,2,1.142857,156,1,1,0,0.583333,0,0,46.333333,9,4.3333,N
4,4,0,4,7,0,0,4,3,0,34,1,0,0.918919,0.5,1,1,7.25,2,1,N
20,1,0,5,21,130,3,2,20,0.852632,125,1,0,0,0.36,0,0,5,4,1.05,N
16,1,0,29,40,72,27,2,11,0.929167,463,0.5625,1,0,0.177778,0,0,26.9375,5,1.9375,N
1,1,0,0,2,0,0,0,1,2,15,0,0,0,1,0,0,3,0,0,N
13,3,2,9,36,62,2,7,8,0.638889,202,1,1,0.755102,0.307692,0,0,14.307692,5,1.5385,Y
1,1,0,7,1,0,4,3,1,2,1,0,0,0,1,0,0,0,1,1,N
8,1,0,1,14,28,1,0,8,2,271,0,0,0,0.45,0,0,32.875,7,2.875,N
0,1,0,1,0,0,1,0,0,2,7,0,0,0,0,0,0,0,0,0,N
5,1,0,6,10,0,2,4,4,0.9,74,0.6,3,0,0.583333,0,0,12.8,5,1.2,N
12,3,0,13,32,0,6,7,10,0.454545,192,1,0,0.75,0.238095,1,1,14.833333,4,1.6667,N
25,1,0,15,108,244,0,15,15,0.815476,712,1,4,0,0.17803,0,0,26.92,8,1.48,Y
3,5,0,3,7,0,3,0,3,0,27,1,0,0.928571,0.666667,0,0,7.666667,1,0.3333,N
2,4,0,2,9,1,0,2,2,2,22,0,0,0.985507,1,1,1,10,1,0.5,N
11,1,0,8,75,53,7,1,9,0.825,968,0.5,0,0,0.183333,0,0,86.272727,17,3.1818,Y
3,3,0,2,11,3,1,1,3,2,25,0,0,0.8,0.666667,2,2,7.333333,1,0.6667,N
9,4,0,5,20,28,0,5,9,0.78125,156,1,0,0.864407,0.481481,2,2,15.888889,1,0.8889,N
26,6,0,5,42,233,0,5,19,0.8,269,1,0,0.857143,0.269231,1,7,9.115385,3,1.3846,N
7,3,0,7,28,0,0,7,6,0.666667,191,1,1,0.860465,0.314286,0,0,25.714286,2,1,N
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,N
5,1,0,3,6,6,3,0,5,0.75,24,1,0,0,0.7,0,0,3.4,1,0.8,N
6,3,0,5,27,3,1,5,4,0.4,135,1,0,0.880952,0.5,0,0,21.166667,2,1,N
5,3,0,5,16,0,1,5,5,0.5,82,1,2,0.902439,1,1,1,15,3,1.2,N
8,3,0,13,57,4,0,13,7,0.909091,377,1,1,0.840909,0.5,1,1,44.75,7,1.875,N
7,1,0,2,7,21,2,0,7,2,7,0,0,0,0.642857,0,0,0,1,1,N
21,6,1,10,42,126,2,8,15,0.7875,274,1,0,0.871429,0.178571,5,19,11.666667,4,1.381,N
28,2,0,12,97,302,1,11,16,0.962963,1230,1,0,0.542373,0.272321,2,8,41.785714,20,2.2857,N
0,1,0,1,0,0,1,0,0,2,25,0,0,0,0,0,0,0,0,0,N
3,2,0,5,12,3,1,4,2,2,44,0,0,0.92,1,1,1,13.666667,1,0.6667,N
3,4,0,4,10,0,0,4,3,0,55,0,0,0.962264,0.666667,1,1,17,1,0.6667,N
14,3,0,10,90,63,1,10,9,0.923077,615,1,0,0.74,0.222222,1,1,42.142857,3,1.2857,N
4,2,0,4,15,0,1,3,4,0.666667,105,1,0,0.75,0.5,0,0,24.5,1,0.75,N
6,3,0,5,21,3,0,5,5,0.75,104,1,1,0.902439,0.533333,1,1,15.666667,1,0.6667,N
1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,N
2,1,0,6,30,0,0,6,0,0,182,1,2,0,0.6,0,0,88.5,9,4.5,N
7,1,7,14,24,11,10,12,7,1.083333,124,0.214286,0,0,0.357143,0,0,14.714286,1,0.8571,N
4,2,0,2,12,0,1,1,3,0.222222,68,1,1,0.625,0.5,1,1,15.25,1,0.75,N
8,2,0,6,15,6,0,6,8,0.742857,122,1,1,0.5625,0.4375,0,0,13.625,2,1.125,N
10,3,0,5,45,21,1,5,7,0.740741,359,1,0,0.804348,0.45,0,0,34.3,2,1.1,N
4,1,0,5,4,6,3,3,4,2,4,0,0,0,0.625,0,0,0,1,1,N
6,1,0,1,8,0,0,1,6,0,43,1,1,0,0.666667,0,0,6,1,0.8333,N
13,1,0,7,40,58,0,7,11,0.833333,292,1,0,0,0.32967,0,0,20.923077,10,1.8462,N
6,1,0,4,15,3,1,3,5,0.75,70,1,1,0,0.533333,0,0,10,1,0.6667,N
20,4,0,7,39,148,0,7,16,0.923077,285,0.538462,0,0.716418,0.375,2,2,12.6,5,1.3,N
2,2,0,1,6,1,0,1,1,2,20,0,0,0.875,0.75,1,1,9,1,0.5,N
18,1,0,10,47,145,8,2,15,0.794118,1004,1,2,0,0.184874,0,0,54.666667,47,6.7778,Y
31,3,0,16,79,365,4,14,29,0.905556,466,1,3,0.560606,0.209524,0,0,13.645161,4,1.2581,N
2,4,0,3,5,1,0,3,2,2,12,0,0,0.977778,0.75,0,0,5,1,0.5,N
12,2,0,7,37,44,0,7,9,0.80303,231,1,2,0.45,0.291667,0,0,17.75,5,1.6667,N
8,3,0,5,30,8,0,5,7,0.714286,214,1,1,0.840909,0.5,2,2,25.25,6,1.75,N
3,4,0,3,20,3,0,3,1,2,82,0,0,0.956522,0.5,1,1,26.333333,6,2.3333,N
14,1,0,4,43,81,1,3,11,0.857143,230,0.857143,0,0,0.285714,0,0,14.928571,5,1.5714,N
11,2,1,8,27,21,2,7,9,0.733333,94,1,1,0.608696,0.4,2,3,7.272727,1,0.8182,N
3,3,2,8,6,1,7,1,3,0.5,25,1,0,0.882353,0.833333,1,1,7,3,1.3333,N
9,4,0,10,64,22,1,9,1,2,791,0,0,0.909091,0.703704,4,9,86.888889,23,4.8889,Y
6,1,0,3,11,1,1,2,6,0.7,74,1,0,0,0.555556,0,0,10.666667,1,0.8333,N
5,2,2,9,10,6,7,2,4,0.9,185,0.4,6,0.8,0.5,1,1,34,5,1.2,N
4,1,0,13,14,6,0,13,4,1,56,1,1,0,0.375,0,0,12.75,1,0.75,N
35,1,0,32,120,417,20,28,24,0.927894,2098,0.387097,0,0,0.290441,0,0,58.057143,19,2.5143,Y
1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,N
15,4,0,13,87,69,0,13,10,0.826531,498,1,0,0.847826,0.233333,3,5,31.733333,7,1.4667,Y
7,2,0,4,21,3,2,4,7,0.666667,108,1,0,0.5,0.428571,1,1,13.714286,2,1,N
12,1,0,4,41,0,3,1,3,0.769697,381,1,0,0,0.818182,0,0,29.5,3,1.6667,Y
1,1,0,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,1,1,N
13,4,0,6,72,22,0,6,8,0.89881,623,0.571429,2,0.876404,0.27381,1,2,45.846154,1,0.8462,Y
41,2,0,6,60,402,3,3,8,0.889167,4541,0.933333,2,0.116279,0.191667,1,1,109.02439,47,5.5854,Y
13,1,0,27,23,68,25,2,12,0.929167,400,0.4,0,0,0.708333,0,0,28.230769,50,4.5385,Y
16,1,0,13,31,76,5,8,13,0.791667,165,1,2,0,0.195313,0,0,8.8125,4,1.3125,N
12,3,0,6,30,30,0,6,8,0.781818,282,1,1,0.770833,0.472222,1,1,22.083333,6,2.0833,N
4,1,0,4,5,0,3,1,4,0.333333,24,1,0,0,0.875,0,0,4.75,1,0.75,N
21,4,0,15,76,152,5,14,16,0.833333,573,0.888889,2,0.672131,0.178571,1,1,25.857143,23,3.1905,Y
9,3,0,5,18,14,1,4,8,0.8125,90,1,1,0.840909,0.40625,0,0,8.333333,1,0.7778,Y
14,3,0,7,46,27,0,7,8,0.837607,372,0.666667,0,0.74,0.214286,1,1,24.928571,5,1.8571,N
0,1,0,1,0,0,1,0,0,2,26,0,0,0,0,0,0,0,0,0,N
7,2,0,3,30,9,0,3,5,1.0625,278,0.375,0,0.642857,0.555556,0,0,36.428571,3,1,N
6,3,0,4,17,0,0,4,6,0.64,131,1,0,0.880952,0.555556,2,2,20,1,0.8333,N
7,5,0,4,17,0,1,3,5,0.777778,107,1,0,0.848485,0.47619,2,5,13.857143,5,1.2857,N
1,5,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,N
18,1,4,14,42,113,7,7,12,0.890756,356,0.857143,0,0,0.268908,0,0,18.388889,11,1.7778,Y
12,1,0,19,33,66,13,7,10,1.045455,261,0,0,0,0.259259,0,0,20.583333,8,1.9167,N
4,4,1,11,20,0,2,9,2,0,75,1,1,0.933333,0.4375,2,5,17.5,3,1.5,Y
8,4,0,5,39,4,0,5,7,0.714286,274,1,0,0.917647,0.46875,4,4,32.5,5,1.375,N
22,3,0,14,62,133,10,5,17,0.571429,625,1,0,0.588235,0.266234,2,3,27.227273,9,2.8182,N
4,1,1,8,10,0,6,2,4,0,51,1,0,0,0.625,0,0,11.5,1,0.75,N
15,2,0,18,66,77,9,13,2,0.877551,315,1,3,0.566667,0.222222,1,1,19.533333,2,0.9333,N
16,3,1,18,80,86,1,17,11,0.878788,631,0.909091,3,0.72549,0.188889,2,2,37.75,4,1.1875,Y
28,4,5,23,45,348,5,23,28,0.037037,204,1,0,0.564516,0.079193,0,0,6.25,4,1.2143,Y
1,1,0,5,1,0,4,2,1,2,1,0,0,0,1,0,0,0,1,1,N
7,4,0,13,26,0,6,7,7,0.458333,198,1,2,0.853659,0.392857,1,3,26.714286,5,2.5714,N
3,2,0,3,10,0,2,1,3,0,44,1,0,0.75,0.555556,1,1,13.333333,4,1.6667,N
4,3,0,6,15,2,0,6,4,0.888889,85,1,0,0.833333,0.5,0,0,19.5,6,2,Y
31,1,0,5,70,407,2,3,13,0.904762,615,0.904762,2,0,0.316129,0,0,18.16129,11,1.4516,N
3,3,0,2,11,3,1,1,3,2,25,0,0,0.8,0.666667,2,2,7.333333,1,0.6667,N
4,2,0,4,13,0,1,3,4,0.333333,85,1,0,0.75,0.5,0,0,19.75,1,0.75,N
4,5,0,5,7,0,3,2,4,0,29,1,0,0.954545,0.625,0,0,6,1,0.25,N
28,1,0,34,63,200,29,7,24,0.805556,528,1,2,0,0.219388,0,0,17.571429,8,1.8571,Y
6,1,0,3,11,0,0,3,6,0.5,56,1,0,0,0.375,0,0,8,3,1.1667,N
5,1,0,3,9,0,1,2,5,0.666667,64,1,0,0,0.533333,0,0,11.2,1,0.8,N
3,1,0,7,3,3,2,5,3,2,3,0,0,0,0.47619,0,0,0,1,1,N
10,1,28,67,14,35,66,2,10,0.740741,75,1,2,0,0.32,0,0,6.2,3,1.1,N
8,5,0,5,26,0,1,4,5,0.571429,172,1,0,0.823529,0.375,2,5,20.125,4,1.125,N
23,6,0,4,42,185,0,4,15,0.811688,249,0.857143,0,0.872093,0.21118,1,7,9.521739,3,1.3913,N
1,1,0,9,1,0,8,1,1,2,1,0,0,0,1,0,0,0,1,1,N
0,1,0,3,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,N
8,2,1,8,15,20,5,3,7,0.914286,136,0.4,4,0.615385,0.47619,1,1,15.375,7,1.5,N
5,4,0,5,21,10,0,5,4,2,71,0,0,0.957895,0.533333,1,1,13.2,2,1,N
21,1,0,2,36,38,2,0,17,0.631818,620,0.818182,0,0,0.293651,0,0,28,3,0.8571,Y
4,6,0,8,13,6,6,2,4,2,44,0,0,0.969697,0.625,2,3,10,2,1,N
3,2,0,3,31,3,0,3,1,2,202,0,0,0.882353,0.666667,1,2,66.333333,14,5,N
14,4,0,25,59,67,3,25,8,0.8,304,1,5,0.866667,0.261538,1,2,20.357143,4,1.2857,Y
31,5,0,7,51,381,0,7,20,0.919048,376,1,0,0.74359,0.241935,2,4,10.677419,4,1.5161,N
3,5,0,10,12,1,6,4,3,2,76,0,0,0.953488,0.666667,1,1,24.333333,4,1.6667,N
3,1,0,1,5,0,1,0,3,0,45,1,0,0,0.666667,0,0,13.333333,2,1,N
11,5,0,8,49,21,2,6,9,0.55,265,1,0,0.896104,0.363636,2,4,22.727273,7,1.7273,N
7,4,0,4,14,15,1,4,5,0.833333,56,0.666667,0,0.894737,0.47619,1,1,6.571429,1,0.8571,N
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,N
45,3,2,25,157,744,4,22,27,0.902098,1828,0.846154,2,0.4625,0.13986,1,1,39.044444,19,2.2444,Y
3,1,1,1,6,1,1,0,2,0,22,1,0,0,0.666667,0,0,6,1,0.6667,N
6,3,0,3,32,0,0,3,5,0.6,1254,1,0,0.880952,0.555556,1,1,207.333333,2,1,N
5,2,2,3,8,8,2,1,3,0.958333,101,0.166667,5,0.8,0.625,1,1,18,1,0.4,N
18,3,0,6,55,79,0,6,15,0.890756,322,0.857143,3,0.698113,0.268908,1,1,16.111111,3,1,N
2,4,0,2,4,1,0,2,1,2,12,0,0,0.971429,0.75,1,1,5,1,0.5,N
24,3,0,21,96,246,9,13,20,0.722826,610,0.875,1,0.566038,0.154167,1,1,24.083333,14,2.5417,N
9,3,0,7,20,12,5,6,9,0.75,75,1,0,0.822222,0.259259,0,0,7,1,0.8889,N
7,1,0,5,19,21,2,3,7,2,105,0,0,0,0.2,1,1,14,8,2.4286,Y
120,1,0,365,288,6692,352,30,103,0.975471,2384,0.594595,5,0,0.090084,0,0,18.558333,6,1.4167,Y
7,1,0,2,24,19,1,1,3,0.666667,373,0,0,0,0.416667,0,0,52.142857,6,2,N
30,4,0,10,100,271,4,10,16,0.891247,788,1,3,0.735849,0.216749,2,2,24.833333,3,1.1667,Y
11,4,0,7,33,37,0,7,8,0.9,178,0.428571,0,0.827586,0.386364,2,3,14.545455,4,1.3636,N
10,1,0,3,13,31,1,2,10,0.703704,76,1,1,0,0.375,0,0,6.3,2,1.1,Y
17,4,0,3,58,108,0,3,9,0.95625,345,0.4,1,0.8,0.254902,2,6,18.705882,4,1.5882,N
34,3,0,112,112,461,101,13,28,0.80303,1021,0.5,3,0.491803,0.127706,2,6,28.911765,7,2.2353,Y
22,4,0,7,45,183,0,7,18,0.94958,307,0.470588,0,0.695652,0.386364,2,3,12.181818,11,1.5455,N
8,3,0,10,15,0,6,4,5,0.595238,110,0.833333,2,0.833333,0.571429,0,0,12,2,1.375,N
9,1,0,5,24,4,5,0,3,0.416667,156,1,0,0,0.3125,0,0,16,6,1.8889,N
11,3,0,9,38,29,0,9,9,0.888889,260,0.666667,3,0.804348,0.228571,3,3,21.818182,2,1,N
2,2,0,8,26,1,1,7,2,2,149,0,0,0.958333,1,0,0,73.5,1,0.5,N
6,2,0,7,31,3,1,7,5,0.7,123,0.5,1,0.6,0.55,0,0,19.166667,2,0.8333,N
20,1,0,5,54,138,1,4,13,0.789474,703,0.421053,6,0,0.177632,0,0,33.2,11,2.3,N
8,3,0,5,25,16,1,5,7,0.761905,152,1,0,0.840909,0.75,0,0,17.625,3,1.375,N
16,4,0,7,38,84,0,7,14,0.94359,234,0.461538,0,0.761905,0.375,2,3,12.8125,6,1.3125,N
27,4,0,13,118,265,0,13,12,0.895604,1542,1,3,0.75,0.177778,1,1,55.592593,10,2.963,Y
15,3,15,27,41,57,17,11,13,0.818182,312,1,0,0.72549,0.45,0,0,19.066667,4,1.1333,N
15,3,0,3,39,41,1,2,14,0.704082,469,0.785714,1,0.454545,0.311111,1,2,29.333333,1,0.8,Y
12,3,0,15,47,44,9,8,6,0.781818,240,0.4,1,0.75,0.254545,1,3,18.583333,6,2.1667,N
9,2,1,6,50,24,2,4,5,0.85,404,1,0,0.6875,0.458333,1,3,43.333333,2,0.6667,Y
5,1,0,11,5,10,7,4,5,2,5,0,0,0,0.5,0,0,0,1,1,N
8,6,0,7,31,16,0,7,4,0.809524,147,1,1,0.9625,0.357143,3,9,17,2,0.875,Y
2,1,0,6,2,1,6,0,2,2,2,0,0,0,0.75,0,0,0,1,1,N
48,4,0,25,112,962,8,19,44,0.965046,837,0.678571,4,0.629032,0.155319,3,3,15.854167,7,1.375,Y
4,1,1,8,26,6,4,4,2,2,152,0,0,0,0.75,0,0,37,7,2.25,N
7,1,0,4,24,0,0,4,6,0.566667,186,1,1,0,0.619048,0,0,24.857143,6,2.2857,Y
1,5,0,1,4,0,0,1,1,2,11,0,0,1,1,0,0,9,0,0,N
1,1,0,36,1,0,35,1,1,2,1,0,0,0,1,0,0,0,1,1,N
4,6,0,4,16,0,0,4,3,0.333333,52,1,0,0.973913,0.75,2,2,11.75,2,1,N
5,4,0,1,9,10,1,0,3,0.75,81,1,0,0.924528,0.44,2,2,15,5,2,N
1,1,0,3,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1,1,N
1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1,1,N
4,1,0,6,4,6,3,4,4,2,4,0,0,0,0.625,0,0,0,1,1,N
3,1,0,1,23,1,0,1,3,0.666667,121,0.666667,0,0,0.666667,0,0,38.333333,5,1.6667,N
2,3,0,3,7,1,0,3,2,2,25,0,0,0.969697,1,0,0,11.5,1,0.5,N
4,1,0,2,7,6,1,1,4,2,20,0,0,0,0.875,0,0,4,1,0.75,N
3,1,0,4,19,1,0,4,2,0.5,89,1,0,0,0.5,0,0,28.333333,1,0.3333,N
2,1,0,1,11,0,1,0,1,0,47,1,0,0,0.833333,0,0,22,3,1.5,N
8,3,0,11,33,4,0,11,6,0.771429,167,1,4,0.810811,0.25,1,3,19.25,5,2,N
3,3,0,2,11,3,1,1,3,2,25,0,0,0.8,0.666667,2,2,7.333333,1,0.6667,N
3,1,0,38,3,3,38,0,3,2,3,0,0,0,1,0,0,0,1,1,N
5,4,0,6,17,0,1,6,5,0.55,134,0,0,0.927273,0.533333,1,1,24.8,1,0.8,N
2,4,0,2,4,1,2,0,2,2,9,0,0,1,0.75,0,0,3.5,0,0,N
14,3,0,9,52,15,1,8,10,0.730769,468,0,1,0.74,0.214286,2,2,31.857143,2,1.0714,N
3,2,0,1,5,3,0,1,3,2,12,0,0,0.954545,0.555556,1,12,3,1,0.6667,N
9,1,0,17,39,10,6,11,8,0.875,353,0.25,1,0,0.277778,0,0,37.333333,3,1.1111,Y
1,3,0,6,2,0,6,0,1,2,5,0,0,1,1,0,0,4,0,0,N
9,1,0,17,23,0,14,3,8,0.5,141,1,1,0,0.288889,0,0,14.111111,4,1.3333,N
6,2,0,4,12,0,4,0,6,0,70,1,0,0.5,0.458333,1,1,10.333333,1,0.8333,N
2,1,0,20,2,1,18,2,2,2,2,0,0,0,1,0,0,0,1,1,N
22,4,0,8,46,189,0,8,16,0.919414,333,0.538462,0,0.695652,0.397727,2,3,13.545455,8,1.5455,N
4,2,0,7,18,6,1,6,3,2,119,0,0,0.625,0.5,0,0,28.75,1,0.75,N
7,5,0,3,8,15,2,1,4,0.833333,34,1,0,0.938144,0.47619,0,0,3.428571,1,0.8571,N
2,1,0,2,3,0,2,0,1,0,12,1,0,0,0.75,0,0,4.5,1,0.5,N
17,4,0,8,41,104,3,6,14,0.8125,185,1,0,0.791045,0.328125,2,10,9.764706,4,1.2941,N
19,4,0,19,41,23,5,17,19,0.688889,319,1,1,0.604651,0.119298,2,4,15.526316,6,1.2105,N
12,1,0,2,21,42,2,1,4,0.654545,146,0.8,0,0,0.263889,0,0,10.75,1,0.8333,N
31,3,0,15,109,365,0,15,27,0.888095,778,1,2,0.552239,0.114919,1,3,23.645161,22,2.2903,Y
15,2,0,6,43,95,1,5,15,0.946429,202,0.75,1,0.813333,0.266667,1,1,12.2,2,1.0667,N
1,1,0,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,1,1,N
28,3,0,18,132,130,3,15,19,0.846561,1139,0.928571,2,0.596774,0.151515,3,5,39.178571,6,1.6786,Y
6,1,0,3,14,0,2,1,6,0,58,1,0,0,0.533333,0,0,8.5,1,0.6667,N
3,1,0,3,3,3,2,1,3,2,3,0,0,0,0.666667,0,0,0,1,1,N
11,1,0,4,36,51,4,0,8,1.01,314,0.6,0,0,0.22,0,0,26.636364,4,1.3636,Y
25,3,1,35,39,0,9,26,25,0,189,1,0,0.555556,0.08,1,1,6.52,1,0.96,N
1,3,0,1,2,0,1,0,1,2,5,0,0,1,1,0,0,4,0,0,N
1,1,0,4,1,0,3,2,1,2,1,0,0,0,1,0,0,0,1,1,N
2,2,0,6,20,1,1,5,2,2,80,1,0,0.75,0.75,1,1,38.5,1,0.5,N
7,3,0,3,16,13,0,3,6,0.75,55,0.5,0,0.8,0.833333,0,0,6.571429,2,0.8571,N
4,2,0,6,14,0,1,6,3,0,96,1,1,0.916667,0.5,1,3,22.75,5,1.75,N
10,1,0,5,18,21,5,0,8,0.728395,182,1,0,0,0.34,0,0,16.3,7,1.5,Y
3,4,0,4,10,0,0,4,3,0,55,0,0,0.962264,0.666667,1,1,17,1,0.6667,N
7,4,0,6,28,21,0,6,6,2,92,0,0,0.938144,0.428571,1,1,12.142857,2,1,N
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,N
26,3,1,8,60,225,1,7,20,0.872727,526,1,2,0.606557,0.24,0,0,18.807692,10,1.3077,Y
32,3,2,16,97,362,2,14,32,0.941935,941,0.76,3,0.544118,0.201389,3,3,27.625,45,2.625,Y
33,1,0,70,121,440,54,22,25,0.860119,1095,0.809524,7,0,0.110577,0,0,31.545455,11,1.9697,N
29,3,1,18,96,294,2,17,16,0.897619,796,0.933333,4,0.578125,0.162698,2,2,25.931034,5,1.3793,N
7,5,0,6,31,0,0,6,6,0.25,163,1,0,0.947917,0.285714,3,10,22,5,1.4286,N
2,3,0,2,3,1,2,0,2,2,7,0,0,0.909091,0.75,1,1,2.5,1,0.5,N
11,4,0,6,35,9,0,6,8,0.7,217,1,2,0.886364,0.363636,2,2,18.363636,3,1.4545,N
16,1,0,12,75,50,0,12,12,0.937037,682,1,1,0,0.288889,0,0,40.5,9,2.875,Y
0,1,0,2,0,0,2,0,0,2,22,0,0,0,0,0,0,0,0,0,N
2,3,0,1,5,1,0,1,2,2,17,0,0,1,1,0,0,7.5,0,0,N
15,1,4,12,53,71,5,8,5,0.97619,390,0.333333,2,0,0.228571,0,0,24.4,18,2.3333,Y
4,3,0,4,10,2,0,4,4,0.666667,48,1,0,0.925,0.5,0,0,10.5,1,0.75,N
9,4,0,7,37,10,1,7,6,0.929688,323,1,1,0.864407,0.277778,0,0,33.111111,4,1.4444,N
11,4,0,8,38,55,0,8,10,2,122,0,0,0.90099,0.30303,1,1,10.090909,2,1,N
6,1,0,5,26,15,1,4,0,2,211,0,0,0,0.4,0,0,34.166667,3,1.3333,N
2,3,0,7,17,1,1,6,1,2,108,0,0,0.987179,0.625,1,3,53,8,4,N
9,5,0,4,28,12,0,4,8,0.5,217,1,0,0.8,0.481481,2,5,22.666667,1,0.7778,N
5,3,0,7,31,4,0,7,4,0.75,178,1,1,0.925,0.5,2,2,34,11,2.6,N
13,4,0,4,22,56,0,4,12,0.94697,298,1,0,0.822581,0.472222,2,2,21.076923,4,1.0769,N
2,4,0,1,5,1,0,1,2,2,10,0,0,0.985507,0.75,1,1,4,1,0.5,N
46,4,0,39,135,17,2,37,40,0.883761,1100,1,3,0.639344,0.074667,3,5,22.630435,16,1.6739,Y
8,2,1,4,18,2,1,3,7,0.690476,194,1,0,0.5625,0.35,0,0,22.5,4,1.5,N
8,3,0,8,32,0,1,8,8,0.77551,190,0.857143,1,0.840909,0.8125,1,1,21.875,3,1.25,N
38,3,4,16,68,601,4,12,13,0.928458,534,1,1,0.5,0.289474,0,0,12.605263,5,1.3684,N
7,1,0,5,12,11,1,4,7,0.666667,72,1,0,0,0.571429,0,0,8.857143,5,1.4286,N
1,5,0,1,8,0,0,1,1,2,18,0,0,1,1,0,0,17,0,0,N
2,1,0,6,2,1,4,2,2,2,2,0,0,0,1,0,0,0,1,1,N
34,3,0,9,106,435,0,9,15,0.933014,1020,0.947368,3,0.536232,0.188552,2,2,28.441176,46,3.0588,Y
5,5,0,2,9,10,0,2,2,2,24,0,0,0.961538,0.4,1,2,3.8,1,0.6,N
23,1,0,17,126,161,2,17,5,0.770833,2117,0.791667,0,0,0.14876,0,0,90,53,4.5217,Y
10,5,0,7,32,0,1,6,7,0.688889,221,1,0,0.777778,0.3,2,5,20.6,5,1.2,N
63,3,0,36,267,1715,4,35,36,0.922939,2328,0.861111,9,0.377551,0.091642,2,4,35.380952,21,2.0794,Y
6,4,5,64,17,15,59,5,5,2,67,0,0,0.956044,0.583333,3,4,10.166667,2,1.1667,N
4,1,0,6,18,0,0,6,4,0.333333,100,1,1,0,0.5,0,0,23.5,3,1.25,N
5,3,0,4,18,0,0,4,5,0.5,148,1,0,0.888889,0.8,0,0,28,1,0.8,N
60,3,0,35,178,1304,10,25,43,0.891326,1152,1,5,0.389474,0.098246,1,4,17.916667,5,1.3167,Y
10,1,0,5,10,45,4,1,10,2,10,0,0,0,0.36,0,0,0,1,1,N
4,4,0,3,14,6,0,3,3,2,68,0,0,0.961039,0.5,1,2,16,2,1,N
4,3,0,3,7,0,0,3,4,0,26,1,0,0.869565,0.625,0,0,5.25,1,0.75,N
3,2,1,4,5,3,1,3,3,2,11,0,0,0.818182,0.666667,0,0,2.666667,1,0.6667,N
6,3,0,4,24,1,0,4,6,0.7,135,1,0,0.880952,0.416667,3,3,20.833333,1,0.8333,N
5,3,0,9,44,8,1,8,3,0.625,298,1,0,0.842105,0.542857,1,1,57.8,1,0.6,Y
6,3,0,7,28,9,2,6,6,0.85,261,0.25,0,0.880952,0.375,1,1,41.833333,4,1.3333,N
8,3,0,6,36,18,1,6,4,1,182,0.428571,1,0.860465,0.285714,0,0,20.875,1,0.75,N
9,1,0,4,19,14,3,1,9,0.65625,88,1,0,0,0.518519,0,0,8.333333,1,0.8889,N
4,2,0,4,17,0,0,4,4,0.333333,57,1,0,0.842105,0.875,1,1,13,5,1.75,Y
7,3,0,10,46,9,1,9,4,0.733333,212,0.6,0,0.860465,0.285714,1,1,28.571429,4,2,Y
9,1,0,7,21,16,0,7,9,0.85,123,1,1,0,0.311111,0,0,12.111111,7,1.6667,N
9,4,0,9,61,14,0,9,7,0.770833,586,1,1,0.906977,0.333333,4,4,63.444444,8,2.1111,N
1,1,0,0,2,0,0,0,0,2,26,0,0,0,1,0,0,3,0,0,Y
28,3,0,13,85,248,5,8,24,0.876543,860,0.952381,3,0.526316,0.189286,1,4,28.964286,28,3.3214,N
3,2,0,10,23,3,1,9,2,2,145,0,0,0.92,1,0,0,47.333333,10,3.6667,N
3,4,0,3,9,3,0,3,3,2,33,0,0,0.972222,0.555556,0,0,10,4,1.3333,N
10,3,0,6,38,9,0,6,10,0.796296,260,0.833333,1,0.804348,0.34,3,3,24.4,16,2.7,Y
6,3,0,5,22,7,1,4,4,0.866667,98,1,0,0.925373,0.458333,2,4,14.833333,2,1.1667,N
0,1,0,4,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,N
9,3,0,8,38,14,1,8,7,0.875,345,1,0,0.766667,0.375,3,5,36.555556,3,1.2222,N
