@relation pc5

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute GLOBAL_DATA_COMPLEXITY numeric
@attribute GLOBAL_DATA_DENSITY numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute c {FALSE,TRUE}

@data
0,1,3,0,0,0,1,0.5,0,1,1,4,1,0,2,0,0,0,10,3,90,0.01,10,0.33,5,30,1,0,0,5,0.25,2,8,2,6,4,0,2,FALSE
4,9,3,9,7,16,5,0.16,8,1,0.2,22,1,0,22,0,4,0.8,47.85,9.2,4046.09,0.15,88,0.11,224.78,440,0.2,4,8,19,0.12,47,41,23,9,43,42.11,31,TRUE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,3,1,1,17.92,3,161.32,0.02,15,0.33,8.96,53.77,1,0,0,3,0.17,6,9,6,6,6,0,2,FALSE
0,1,1,0,0,0,1,0.17,0,1,1,2,1,0,6,0,0,0,2.4,2.5,15,0,6,0.4,0.83,6,1,0,0,3,0.14,5,1,1,1,7,0,6,FALSE
1,5,0,0,0,8,3,1.5,2,1,0.33,7,1,0,2,1,3,1,13.29,4.5,269.08,0.02,18,0.22,14.95,59.79,0.33,3,4,6,0.6,6,12,4,6,5,0,2,FALSE
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,20.97,3,188.72,0.02,17,0.33,10.48,62.91,1,0,0,3,0.17,7,10,7,6,6,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,1,1,1,8,3,72,0.01,8,0.33,4,24,1,0,0,2,0.25,2,6,2,6,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,9.83,2,39.3,0.01,7,0.5,2.18,19.65,1,0,0,2,0.25,3,4,3,4,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
2,3,1,2,0,4,2,0.25,2,1,0.5,6,1,0,6,0,1,0.5,14.43,5.14,381.76,0.02,19,0.19,21.21,74.23,0.5,1,2,6,0.17,9,10,7,8,12,25,8,FALSE
0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,0,0,7.49,3,67.38,0.01,8,0.33,3.74,22.46,1,0,0,4,0.25,1,7,1,6,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9,3,81,0.01,9,0.33,4.5,27,1,0,0,4,0.25,2,7,2,6,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,5,0,0,11.61,1,0,0,2,0.2,0,5,0,5,5,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.33,2,3,2,3,3,0,0,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,4,0,0,8,1,0,0,2,0.25,0,4,0,4,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,1,0,0,4,0.2,3,8,3,7,5,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.2,2,5,2,4,5,0,2,FALSE
0,5,0,0,6,8,3,0.19,4,1,0.33,10,1,0,16,0,3,1,33.33,4.8,768,0.05,40,0.21,42.67,160,0.33,2,4,9,0.11,16,24,10,6,27,27.27,16,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.2,2,3,2,3,5,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,0,0,7.49,3,67.38,0.01,8,0.33,3.74,22.46,1,0,0,4,0.25,1,7,1,6,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,8,3,72,0.01,8,0.33,4,24,1,0,0,2,0.25,2,6,2,6,4,0,2,FALSE
142,17,9,0,140,26,9,0.01,10,6,0.67,171,5,0.5,787,0,2,0.22,511.58,44.73,1023408.15,7.63,3035,0.02,56856.01,22881.35,0.56,8,13,164,0.01,1099,1936,172,14,1071,15.1,787,FALSE
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,2,1,1,14.99,3,134.92,0.01,13,0.33,7.5,44.97,1,0,0,3,0.25,5,8,5,6,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.25,0,1,1,1,1,0,4,0,0,0,18.49,2.4,106.51,0.01,14,0.42,5.92,44.38,1,0,0,2,0.17,6,8,5,4,6,0,4,FALSE
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,3,0.25,1,5,1,5,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,1,0,0,4,0.25,3,8,3,7,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
1,9,0,1,1,12,5,0.36,4,1,0.2,15,4,0.75,13,2,5,1,20.31,10.29,2150.69,0.07,45,0.1,119.48,208.97,0.8,4,6,12,0.26,19,26,12,13,19,13.33,14,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
0,1,0,0,0,0,1,0.33,0,1,1,1,1,0,3,7,1,1,21.46,5.5,649.15,0.04,31,0.18,36.06,118.03,1,0,0,2,0.08,11,20,7,7,12,0,3,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.33,0,1,1,1,1,0,3,7,1,1,21.46,5.5,649.15,0.04,31,0.18,36.06,118.03,1,0,0,2,0.08,11,20,7,7,12,0,3,FALSE
0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,0,0,6.97,2,27.86,0,6,0.5,1.55,13.93,1,0,0,4,0.25,1,5,1,4,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0.01,6,0,0,15.51,1,0,0,2,0.25,0,6,0,6,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,1,0,0,0,1,0.33,0,1,1,2,1,0,3,0,1,1,30.67,3,276,0.03,23,0.33,15.33,92,1,0,0,3,0.14,10,13,10,6,7,0,3,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,1,1,1,11.07,3,99.66,0.01,10,0.33,5.54,33.22,1,0,0,2,0.25,4,6,4,6,4,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,3,1,0,0,0,2,1,0,1,0.5,7,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0.5,0,0,7,0.17,0,0,0,0,12,0,0,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
1,9,0,2,1,0,8,0.28,0,1,0.13,18,1,0,27,0,1,0.13,34.09,9.88,3329.22,0.11,68,0.1,184.96,336.89,0.13,0,0,12,0.24,24,44,17,14,33,10,29,FALSE
0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.2,2,5,2,4,5,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
1,3,0,1,0,4,2,0.33,2,1,0.5,6,1,0,5,0,2,1,10.95,6,394.38,0.02,19,0.17,21.91,65.73,0.5,1,2,6,0.22,10,9,5,6,9,16.67,6,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
11,13,3,13,7,22,7,0.12,10,3,0.43,26,1,0,47,0,6,0.86,76.35,23.76,43102.16,0.6,298,0.04,2394.56,1814.06,0.14,6,11,21,0.09,132,166,50,18,80,29.85,60,TRUE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,3,0,0,1,4,2,1,2,1,0.5,6,1,0,2,0,1,0.5,12.09,6.3,479.73,0.03,20,0.16,26.65,76.15,0.5,1,2,6,0.4,7,13,5,9,5,33.33,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.2,2,3,2,3,5,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.33,2,3,2,3,3,0,0,FALSE
0,1,0,1,1,0,1,0.5,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.25,1,0,1,0,4,66.67,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,5,0,0,11.61,1,0,0,2,0.2,0,5,0,5,5,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.33,0,3,0,3,3,0,0,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,4,1,1,20.97,3,188.72,0.02,17,0.33,10.48,62.91,1,0,0,3,0.2,7,10,7,6,5,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,1,1,1,8,3,72,0.01,8,0.33,4,24,1,0,0,2,0.25,2,6,2,6,4,0,2,FALSE
0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,0,0,7.49,3,67.38,0.01,8,0.33,3.74,22.46,1,0,0,4,0.25,1,7,1,6,4,0,2,FALSE
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,3,0.25,1,5,1,5,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,11.41,2.5,71.32,0.01,9,0.4,3.96,28.53,1,0,0,2,0.25,4,5,4,5,4,0,2,FALSE
0,1,1,2,0,0,1,0.33,0,1,1,2,1,0,1,0,0,0,4.14,5,103.4,0.01,8,0.2,5.74,20.68,1,0,0,3,0.2,2,6,1,5,5,66.67,3,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.5,1,3,1,3,2,0,0,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,3,2,0,0,4,2,0.2,2,2,1,6,1,0,10,0,2,1,14.06,8.67,1055.91,0.04,32,0.12,58.66,121.84,0.5,1,2,6,0.17,13,19,6,8,12,0,10,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
3,3,0,1,0,4,2,0.29,2,1,0.5,5,1,0,6,0,2,1,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,0.5,1,2,5,0.17,7,9,5,7,12,14.29,7,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,27.35,3,246.13,0.03,21,0.33,13.67,82.04,1,0,0,3,0.17,9,12,9,6,6,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.2,2,5,2,4,5,0,2,FALSE
2,13,3,1,3,20,7,0.23,8,2,0.29,24,1,0,29,0,4,0.57,16.88,33.41,18844.49,0.19,120,0.03,1046.92,564.05,0.14,6,10,19,0.18,49,71,11,15,38,12.12,30,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
4,7,1,2,20,12,4,0.11,6,2,0.5,16,1,0,34,0,3,0.75,23.57,20.73,10126.2,0.16,108,0.05,562.57,488.54,0.25,3,6,14,0.06,38,70,11,12,62,39.29,36,TRUE
2,3,1,2,0,4,2,0.22,2,1,0.5,6,1,0,7,0,1,0.5,16.73,5.5,506,0.03,23,0.18,28.11,92,0.5,1,2,6,0.15,11,12,8,8,13,22.22,9,FALSE
0,1,0,0,0,0,1,0.33,0,1,1,1,1,0,3,7,1,1,21.46,5.5,649.15,0.04,31,0.18,36.06,118.03,1,0,0,2,0.08,11,20,7,7,12,0,3,FALSE
0,1,0,9,0,0,1,0.09,0,1,1,1,1,0,2,0,0,0,0,0,0,0,9,0,0,0,1,0,0,2,0.08,9,0,1,0,12,81.82,11,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,20.97,3,188.72,0.02,17,0.33,10.48,62.91,1,0,0,3,0.17,7,10,7,6,6,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
3,5,0,1,0,8,3,0.27,4,1,0.33,10,1,0,10,0,3,1,13.33,9,1080,0.04,30,0.11,60,120,0.33,2,4,9,0.19,14,16,7,9,16,9.09,11,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
0,1,1,0,0,0,1,0.33,0,1,1,2,1,0,3,0,1,1,10.8,2.5,67.5,0.01,9,0.4,3.75,27,1,0,0,3,0.2,3,6,3,5,5,0,3,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.25,2,5,2,4,4,0,2,FALSE
2,3,0,1,0,4,2,0.29,2,1,0.5,5,1,0,6,0,2,1,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,0.5,1,2,5,0.18,7,9,5,7,11,14.29,7,FALSE
0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,1,0,0,4,0.2,3,8,3,7,5,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
1,3,0,1,0,4,2,0.33,2,1,0.5,6,1,0,5,0,2,1,10.95,6,394.38,0.02,19,0.17,21.91,65.73,0.5,1,2,6,0.22,10,9,5,6,9,16.67,6,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,0,2,FALSE
